year,<1300cc,1300cc - 1900cc,>1900cc
2003,"[27963, 30488, 32523, 40732, 73779, 52519, 37083, 41721, 31989, 22113, 17507, 13174, 13704, 10849, 9726, 5112, 7226]","[75759, 69795, 72314, 76388, 102554, 77969, 67392, 59293, 49645, 35786, 30712, 21725, 15858, 8850, 5839, 2820, 2846]","[9210, 9237, 13147, 12913, 12783, 9851, 10022, 7716, 6337, 6533, 5339, 3834, 3258, 2042, 1912, 1196, 1732]"
2004,"[27963, 30488, 32523, 40732, 73779, 52519, 37083, 41721, 31989, 22113, 17507, 13174, 13704, 10849, 9726, 5112, 7226]","[75759, 69795, 72314, 76388, 102554, 77969, 67392, 59293, 49645, 35786, 30712, 21725, 15858, 8850, 5839, 2820, 2846]","[9210, 9237, 13147, 12913, 12783, 9851, 10022, 7716, 6337, 6533, 5339, 3834, 3258, 2042, 1912, 1196, 1732]"
1989,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1990,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1991,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1992,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1993,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1994,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1995,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1996,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1997,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1998,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1999,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
2000,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
2001,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
2002,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
2003,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
2004,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
2005,"[25703, 29086, 31009, 32555, 40624, 72866, 51439, 36035, 39955, 29118, 19108, 14032, 9891, 9595, 8442, 7222, 9103]","[85260, 77162, 69789, 72197, 76326, 101380, 76862, 66013, 57033, 45555, 31145, 25077, 16771, 11146, 6881, 4546, 4338]","[9401, 9440, 9405, 13080, 13063, 12743, 9742, 9897, 7527, 6020, 5879, 4533, 3166, 2620, 1732, 1519, 2369]"
1990,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1991,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1992,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1993,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1994,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1995,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1996,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1997,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1998,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
1999,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
2000,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
2001,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
2002,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
2003,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
2004,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
2005,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
2006,"[27206, 26645, 29216, 31142, 32644, 40471, 71691, 50338, 34576, 37058, 26425, 16706, 11590, 7891, 7308, 5338, 10077]","[82659, 87868, 78160, 71101, 73196, 76984, 101192, 76357, 64367, 53638, 42203, 27416, 20950, 13751, 8633, 4668, 6115]","[10252, 9672, 9643, 9716, 13564, 13441, 12951, 10027, 9869, 7325, 5802, 5344, 4050, 2646, 2236, 1367, 3247]"
